0.0867884238793897;0.162382577976423;0.168600097217348;0.206849874095962;0.258326649270794;0.314015988333993;0.369427698995933;0.429660202863598;0.444667557991935;0.451502882252793;0.51623767290573;0.5503594400221;0.594658160994803;0.622988451266499;0.634011783402823;0.673135115760924;0.675283385501129;0.714085075798403;0.82156617364864;0.85471472755883;0.875701897009963;0.915911887706809;0.959485223313034;0.959593121825115;0.959717260742503;0.991728014848567;0.992865882694046;0.993961316675919;0.999999056082925;0.999999579964649;1.00000010384665;
0.00618972181576205;0.0579752616006982;0.100302175641063;0.124512485077621;0.125037019933542;0.156123823724783;0.202296383700689;0.247903783041417;0.254506098604435;0.254758304790656;0.274019480983111;0.376590187985854;0.420416204032788;0.586913305471161;0.5873337526926;0.603308382365046;0.603546171624515;0.701180586316255;0.757325787439625;0.852343750251514;0.986052467571693;0.989263476335618;0.990123347566158;0.991532497485578;0.992146054238165;0.99576186514013;0.995780320224941;0.995787955242231;0.995805137393145;0.995807044148972;1.0000001404337;
0.126741443073036;0.136424013790682;0.137596090470508;0.140809047379347;0.535633253033307;0.543181209313845;0.553599495312611;0.558844832338339;0.639493102453902;0.644036970676622;0.648530622855188;0.711360532196085;0.714225845420753;0.719791027556364;0.763090401734195;0.764493240229945;0.764613112531588;0.835416473837252;0.884637767484008;0.894749147759729;0.948726493779405;0.950188969202867;0.958078463760478;0.958079921867627;0.960091820264939;0.96580500164869;0.977586038379939;0.980546115062848;0.999997589861751;0.999999111765948;1.00000063367246;
0.0038527914285791;0.00388366187332278;0.004244656598933;0.00427150166418837;0.00776733521648845;0.00780492075669144;0.00782774469434997;0.870728232134525;0.871969379474921;0.871974575535679;0.98540562918835;0.988021106118073;0.988047929411836;0.988055965183253;0.996353340099669;0.996374806701215;0.996423112700628;0.997930138473284;0.997997234118246;0.998419951493295;0.999221104539364;0.999239891052454;0.99924794184313;0.999249282802345;0.99980888263981;0.999835721752398;0.99999541577785;0.999996757740151;0.999998099704254;0.999999441670157;1.00000078363786;
0.0732956404998698;0.0881352288213929;0.0908103871767601;0.0959351388956254;0.520746111342574;0.530548676057326;0.540095778543777;0.548777943292037;0.666005130185389;0.666942997131352;0.675445035855558;0.701391434517444;0.708589421064634;0.720534646101906;0.755962214638041;0.761904606656114;0.762121282403024;0.821750925469841;0.863664145820842;0.881839634008958;0.964505965335701;0.970071331965797;0.982820164898379;0.98282180600633;0.984818851841873;0.988298678749033;0.993665379532967;0.994901017069586;0.999997222128759;0.999998891918871;1.00000056171177;
0.00639583726769937;0.0303484246207888;0.051473220024996;0.067246954995955;0.0736662146354254;0.0881213057351444;0.114988399512075;0.138295704229392;0.268322139311678;0.268543705775073;0.283622756802261;0.366464202468051;0.38711121706754;0.570639509439375;0.573818170901146;0.580818977324461;0.581782532264023;0.852822395271468;0.91580549103415;0.95321316841366;0.973455322080907;0.976547436657333;0.986499438725594;0.992516254082273;0.992731138037427;0.998387394488927;0.998499780874288;0.998545262475225;0.998652046045795;0.998652375181937;1.00000002899872;
0.115816581894919;0.127186562916952;0.128115096252815;0.130338880333588;0.332622865133653;0.409656934960207;0.421784947609913;0.42585402832955;0.494487736350674;0.495031359679594;0.502304868674237;0.591865603863196;0.59755826095968;0.605648660488692;0.668322159028849;0.672709550677974;0.67293896316504;0.74500397746852;0.78522221681565;0.885099768798458;0.924205615850446;0.927061461390488;0.933255199319749;0.933256777385059;0.933266810082116;0.94086571785701;0.963894336549381;0.97240639605363;0.999997185929713;0.999998876850771;1.00000056777469;
0.0504936926412276;0.0563540326586305;0.0564945091130666;0.0595690589423345;0.538948612056764;0.542614562371416;0.549237056125347;0.55277496120275;0.590775874197101;0.59134830017227;0.605803655921121;0.641282808279114;0.646113741052452;0.661649777934765;0.672892559743711;0.675533082858591;0.675645048904538;0.749311040440488;0.929065428981697;0.940960028203729;0.979744320982031;0.981448352237236;0.984605942352546;0.984607048365535;0.985352905736156;0.989565283832722;0.99527840242599;0.996290495119341;0.999998521461405;0.999999644764958;1.00000076806977;
0.123427595953377;0.131496703306044;0.131893279345058;0.134370069932117;0.360935369879477;0.366640903841884;0.374523671777578;0.378268406665635;0.45045219150657;0.450824811459081;0.460272016299368;0.533644304928634;0.560313521624736;0.614240098752195;0.658475540042207;0.661784907513011;0.66199634475902;0.75108143484381;0.788734012099918;0.873533792636401;0.918116489110571;0.920796437540373;0.947279449090167;0.947281265573719;0.951540524888055;0.955559117656303;0.978987138569561;0.991025309088485;0.999998206626565;0.999999139456362;1.00000007228703;
0.0147079732296099;0.026680267696267;0.110473585940113;0.127689449169409;0.283957620034679;0.308325100991256;0.37091352422258;0.375447004293013;0.375858547911055;0.376000966093383;0.401633523194344;0.465303586282437;0.486817434388646;0.659180692394777;0.712434358077628;0.71941303648915;0.719877481057531;0.742739658155874;0.855151521229073;0.966144198440424;0.970109972598389;0.983470394179968;0.984395185906126;0.985001978280212;0.985008950795102;0.996223358292633;0.996481056444907;0.996872682878798;0.996908225797164;0.99691076275639;1.00000062846696;
