0.0695094303217404;0.0696059042014375;0.0696059042014375;0.0696059042014375;0.0841252230958468;0.0841252230958468;0.0841252230958468;0.290675799527278;0.319569726496551;0.319569726496551;0.595629733249723;0.658434228932517;0.748974965028219;0.793449423568569;0.83030244561285;0.940813274805846;0.940813274805846;0.940813274805846;0.940909748685543;0.940909748685543;0.96739182866239;0.96739182866239;1;1;1;1;1;
0.05927035785219;0.0593052022718562;0.0593052022718562;0.0593052022718562;0.0913969127844176;0.0913969127844176;0.0913969127844176;0.19903132513328;0.341335935050002;0.341335935050002;0.461235583121363;0.607547301299697;0.651904247534757;0.775218648733405;0.813791421303878;0.866859472455486;0.866859472455486;0.866929161294819;0.866929161294819;0.866964005714485;0.963378514930834;0.963378514930834;1;1;1;1;1;
0.5;0.5;0.5;0.5;0.75;0.75;0.75;0.75;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;
0.154435787886404;0.154561447599899;0.154561447599899;0.154687107313395;0.196029153053531;0.196029153053531;0.196029153053531;0.303593867805981;0.408268409148027;0.408268409148027;0.515079165619502;0.730711233978387;0.768911786881126;0.842548378989696;0.887785875848203;0.934279969841669;0.934279969841669;0.934405629555165;0.934405629555165;0.934656948982156;0.957652676551897;0.957652676551897;1;1;1;1;1;
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;
0.276590152444367;0.276590152444367;0.276590152444367;0.276590152444367;0.383826879271071;0.383826879271071;0.383826879271071;0.384089714385842;0.565095496758367;0.565095496758367;0.565708778692833;0.56702295426669;0.567198177676538;0.567986683020852;0.877694059926406;0.878132118451025;0.878132118451025;0.878132118451025;0.878132118451025;0.878132118451025;0.999737164885229;0.999737164885229;1;1;1;1;1;
0.229662921348315;0.229662921348315;0.229662921348315;0.229662921348315;0.255880149812734;0.255880149812734;0.255880149812734;0.322546816479401;0.418576779026217;0.418576779026217;0.572659176029963;0.695580524344569;0.729737827715356;0.836554307116105;0.894157303370786;0.9387265917603;0.9387265917603;0.9387265917603;0.938801498127341;0.938801498127341;0.967715355805243;0.967715355805243;1;1;1;1;1;
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;
0.456246670218434;0.456246670218434;0.456246670218434;0.456246670218434;0.577250932338839;0.577250932338839;0.577250932338839;0.577916888652104;0.695058604155567;0.695058604155567;0.696323921150772;0.696856686201385;0.696923281832712;0.697855620671284;0.808137986148109;0.808470964304742;0.808470964304742;0.808470964304742;0.808470964304742;0.808470964304742;0.999933404368673;0.999933404368673;1;1;1;1;1;
0.307596123788684;0.307596123788684;0.307596123788684;0.307596123788684;0.517661769302907;0.517661769302907;0.517661769302907;0.51844326351985;0.703657392935292;0.703657392935292;0.704985933104095;0.708190059393561;0.70873710534542;0.710221944357612;0.863629259143482;0.863941856830259;0.863941856830259;0.863941856830259;0.863941856830259;0.863941856830259;0.999765551734917;0.999765551734917;1;1;1;1;1;
0.618912797281993;0.618912797281993;0.618912797281993;0.618912797281993;0.692336730841827;0.692336730841827;0.692336730841827;0.693469233673084;0.762740656851642;0.762740656851642;0.763873159682899;0.764439411098528;0.765949414873537;0.767081917704794;0.930162325405814;0.932049830124575;0.932049830124575;0.932049830124575;0.932049830124575;0.932049830124575;0.999811249528124;0.999811249528124;1;1;1;1;1;
